,bk_name,2022-03-07,2022-03-04,2022-03-03,2022-03-02,2022-03-01,2022-02-28,2022-02-25,2022-02-24,2022-02-23,2022-02-22,2022-02-21,2022-02-18,2022-02-17,2022-02-16,2022-02-15,2022-02-14,2022-02-11,2022-02-10,2022-02-09,2022-02-08,2022-02-07,2022-01-28,2022-01-27,2022-01-26,2022-01-25,2022-01-24,2022-01-21,2022-01-20,2022-01-19,2022-01-18,2022-01-17,2022-01-14,2022-01-13,2022-01-12,2022-01-11,2022-01-10,2022-01-07,2022-01-06,2022-01-05,2022-01-04,2021-12-31,2021-12-30,2021-12-29,2021-12-28,2021-12-27,2021-12-24,2021-12-23,2021-12-22,2021-12-21,2021-12-20,2021-12-17,2021-12-16,2021-12-15,2021-12-14,2021-12-13,2021-12-10,2021-12-09,2021-12-08,2021-12-07,2021-12-06,2021-12-03,2021-12-02,2021-12-01
64,航空机场,0.0,0.4166666666666667,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.25,0.5833333333333334,0.8333333333333334,0.5,0.75,0.6666666666666666,0.75,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.75,0.8333333333333334,0.9166666666666666,0.6666666666666666,0.5833333333333334,0.9166666666666666,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5,0.5,0.6666666666666666,0.5833333333333334,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.0,0.0
65,航运港口,0.7333333333333333,0.8666666666666667,0.9666666666666667,0.9,0.8333333333333334,0.9,0.6666666666666666,0.13333333333333333,0.7333333333333333,0.7666666666666667,0.8666666666666667,0.9333333333333333,0.8,0.8666666666666667,0.6333333333333333,0.7666666666666667,0.9,0.9666666666666667,0.9333333333333333,0.8333333333333334,0.3333333333333333,0.06666666666666667,0.03333333333333333,0.1,0.06666666666666667,0.13333333333333333,0.2,0.23333333333333334,0.43333333333333335,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.9,0.9,0.9333333333333333,0.8666666666666667,0.9,0.9,0.9333333333333333,0.9333333333333333,0.6,0.5,0.5,0.43333333333333335,0.5333333333333333,0.5,0.7666666666666667,0.8666666666666667,0.9333333333333333,0.8,0.9,0.9,0.8,0.8,0.9333333333333333,0.9666666666666667,0.9666666666666667,0.9,0.9,0.9,0.9666666666666667,0.0,0.0
66,船舶制造,0.1111111111111111,0.1111111111111111,0.7777777777777778,1.0,1.0,0.6666666666666666,0.5555555555555556,0.8888888888888888,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.125,0.0,0.5,0.625,0.625,0.5,0.75,0.75,0.75,0.625,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.4444444444444444,1.0,1.0,0.1111111111111111,0.1111111111111111
67,装修建材,0.2878787878787879,0.3333333333333333,0.5151515151515151,0.5303030303030303,0.42424242424242425,0.3880597014925373,0.3880597014925373,0.2835820895522388,0.5671641791044776,0.5074626865671642,0.5671641791044776,0.5223880597014925,0.31343283582089554,0.34328358208955223,0.14925373134328357,0.13432835820895522,0.208955223880597,0.14925373134328357,0.11940298507462686,0.08955223880597014,0.08955223880597014,0.029850746268656716,0.014925373134328358,0.07462686567164178,0.05970149253731343,0.14925373134328357,0.22388059701492538,0.43283582089552236,0.5373134328358209,0.3582089552238806,0.43283582089552236,0.44776119402985076,0.6417910447761194,0.8059701492537313,0.7910447761194029,0.8507462686567164,0.7910447761194029,0.835820895522388,0.7727272727272727,0.8484848484848485,0.7727272727272727,0.7575757575757576,0.7611940298507462,0.7014925373134329,0.6865671641791045,0.5671641791044776,0.6865671641791045,0.7910447761194029,0.7761194029850746,0.6417910447761194,0.6716417910447762,0.7611940298507462,0.7164179104477612,0.7164179104477612,0.746268656716418,0.7611940298507462,0.7761194029850746,0.6567164179104478,0.6268656716417911,0.44776119402985076,0.5522388059701493,0.014925373134328358,0.014925373134328358
68,装修装饰,0.13953488372093023,0.2558139534883721,0.4418604651162791,0.46511627906976744,0.37209302325581395,0.2558139534883721,0.5116279069767442,0.37209302325581395,0.7906976744186046,0.7209302325581395,0.8372093023255814,0.7674418604651163,0.627906976744186,0.6046511627906976,0.32558139534883723,0.3488372093023256,0.3023255813953488,0.32558139534883723,0.27906976744186046,0.2558139534883721,0.06976744186046512,0.0,0.023255813953488372,0.09302325581395349,0.06976744186046512,0.13953488372093023,0.11627906976744186,0.20930232558139536,0.4418604651162791,0.3023255813953488,0.5116279069767442,0.37209302325581395,0.5813953488372093,0.6744186046511628,0.6744186046511628,0.6744186046511628,0.6511627906976745,0.7906976744186046,0.7441860465116279,0.7209302325581395,0.6046511627906976,0.46511627906976744,0.4418604651162791,0.5348837209302325,0.5348837209302325,0.5348837209302325,0.7674418604651163,0.8372093023255814,0.8809523809523809,0.7619047619047619,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.8536585365853658,0.7560975609756098,0.7560975609756098,0.6585365853658537,0.6585365853658537,0.7073170731707317,0.5365853658536586,0.7073170731707317,0.0,0.0
69,计算机设备,0.0851063829787234,0.2978723404255319,0.425531914893617,0.574468085106383,0.6382978723404256,0.44680851063829785,0.5106382978723404,0.5319148936170213,0.7659574468085106,0.6170212765957447,0.7021276595744681,0.2978723404255319,0.2553191489361702,0.23404255319148937,0.2127659574468085,0.2553191489361702,0.23404255319148937,0.2765957446808511,0.2978723404255319,0.10638297872340426,0.0851063829787234,0.0851063829787234,0.06382978723404255,0.2127659574468085,0.3191489361702128,0.46808510638297873,0.5106382978723404,0.5531914893617021,0.7872340425531915,0.7872340425531915,0.8085106382978723,0.5531914893617021,0.7021276595744681,0.6382978723404256,0.5957446808510638,0.6170212765957447,0.5106382978723404,0.723404255319149,0.723404255319149,0.851063829787234,0.7021276595744681,0.6808510638297872,0.6170212765957447,0.6170212765957447,0.3829787234042553,0.425531914893617,0.6170212765957447,0.7659574468085106,0.7021276595744681,0.574468085106383,0.7021276595744681,0.851063829787234,0.7872340425531915,0.7659574468085106,0.723404255319149,0.6382978723404256,0.6595744680851063,0.6382978723404256,0.5106382978723404,0.5106382978723404,0.8723404255319149,0.0,0.0
70,证券,0.0625,0.0625,0.125,0.0625,0.0625,0.041666666666666664,0.041666666666666664,0.020833333333333332,0.22916666666666666,0.125,0.2708333333333333,0.10416666666666667,0.0625,0.08333333333333333,0.08333333333333333,0.0625,0.2916666666666667,0.25,0.22916666666666666,0.14583333333333334,0.041666666666666664,0.041666666666666664,0.125,0.1276595744680851,0.06382978723404255,0.1702127659574468,0.2978723404255319,0.2978723404255319,0.10638297872340426,0.0625,0.020833333333333332,0.041666666666666664,0.3125,0.4375,0.3958333333333333,0.3125,0.3333333333333333,0.2708333333333333,0.5208333333333334,0.5833333333333334,0.625,0.6041666666666666,0.5,0.5833333333333334,0.4375,0.4375,0.6458333333333334,0.7659574468085106,0.8085106382978723,0.6170212765957447,0.9148936170212766,0.9148936170212766,0.851063829787234,0.8125,0.9375,0.9375,0.9791666666666666,0.9166666666666666,0.8541666666666666,0.8333333333333334,0.8541666666666666,0.020833333333333332,0.020833333333333332
71,贵金属,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,0.9230769230769231,1.0,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.3076923076923077,0.6923076923076923,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.6153846153846154,0.6923076923076923,0.46153846153846156,0.5384615384615384,0.6923076923076923,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5384615384615384,1.0,0.8461538461538461,0.6153846153846154,0.46153846153846156,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.23076923076923078,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.6153846153846154,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.0,0.0
72,贸易行业,0.5757575757575758,0.6666666666666666,0.7272727272727273,0.7878787878787878,0.7272727272727273,0.6363636363636364,0.7575757575757576,0.48484848484848486,0.7575757575757576,0.696969696969697,0.7878787878787878,0.5454545454545454,0.42424242424242425,0.45454545454545453,0.30303030303030304,0.3333333333333333,0.2727272727272727,0.45454545454545453,0.42424242424242425,0.21212121212121213,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.15151515151515152,0.18181818181818182,0.2727272727272727,0.3939393939393939,0.36363636363636365,0.5454545454545454,0.5454545454545454,0.6060606060606061,0.7272727272727273,0.6666666666666666,0.696969696969697,0.6666666666666666,0.696969696969697,0.7272727272727273,0.7272727272727273,0.6666666666666666,0.6363636363636364,0.45454545454545453,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.7878787878787878,0.7575757575757576,0.696969696969697,0.5454545454545454,0.696969696969697,0.8181818181818182,0.78125,0.8125,0.71875,0.6875,0.6875,0.59375,0.5,0.5625,0.71875,0.0,0.0
73,软件开发,0.23880597014925373,0.3283582089552239,0.4626865671641791,0.5447761194029851,0.5298507462686567,0.3656716417910448,0.3283582089552239,0.27611940298507465,0.5,0.34328358208955223,0.47761194029850745,0.26119402985074625,0.14925373134328357,0.21641791044776118,0.21641791044776118,0.23134328358208955,0.23134328358208955,0.2537313432835821,0.30597014925373134,0.15037593984962405,0.10526315789473684,0.10526315789473684,0.07518796992481203,0.32575757575757575,0.3181818181818182,0.6060606060606061,0.5984848484848485,0.5909090909090909,0.7633587786259542,0.6870229007633588,0.7175572519083969,0.4846153846153846,0.5,0.549618320610687,0.4580152671755725,0.5877862595419847,0.4580152671755725,0.6384615384615384,0.676923076923077,0.7307692307692307,0.6538461538461539,0.5846153846153846,0.4806201550387597,0.5116279069767442,0.3488372093023256,0.3798449612403101,0.5891472868217055,0.6744186046511628,0.5625,0.4296875,0.6015625,0.7109375,0.65625,0.65625,0.515625,0.421875,0.4765625,0.5,0.4015748031496063,0.4094488188976378,0.6507936507936508,0.007936507936507936,0.007936507936507936
74,通信服务,0.3170731707317073,0.4146341463414634,0.5853658536585366,0.7560975609756098,0.7804878048780488,0.6097560975609756,0.6097560975609756,0.6097560975609756,0.8292682926829268,0.7317073170731707,0.7560975609756098,0.5121951219512195,0.36585365853658536,0.4146341463414634,0.34146341463414637,0.34146341463414637,0.34146341463414637,0.43902439024390244,0.4634146341463415,0.15,0.075,0.07317073170731707,0.04878048780487805,0.04878048780487805,0.12195121951219512,0.3170731707317073,0.43902439024390244,0.4634146341463415,0.7317073170731707,0.6341463414634146,0.7560975609756098,0.43902439024390244,0.5609756097560976,0.5609756097560976,0.43902439024390244,0.4878048780487805,0.4634146341463415,0.7073170731707317,0.7317073170731707,0.85,0.6,0.625,0.525,0.5,0.358974358974359,0.325,0.65,0.725,0.675,0.65,0.65,0.775,0.6,0.55,0.425,0.25,0.275,0.3,0.225,0.35,0.625,0.05,0.0
75,通信设备,0.14736842105263157,0.40625,0.5833333333333334,0.7604166666666666,0.7916666666666666,0.71875,0.71875,0.6875,0.8229166666666666,0.6458333333333334,0.6875,0.4791666666666667,0.3229166666666667,0.34375,0.28125,0.2631578947368421,0.20833333333333334,0.34375,0.3645833333333333,0.13541666666666666,0.09375,0.06315789473684211,0.06315789473684211,0.10526315789473684,0.06315789473684211,0.28421052631578947,0.37894736842105264,0.3894736842105263,0.631578947368421,0.631578947368421,0.6631578947368421,0.40625,0.4270833333333333,0.4583333333333333,0.4375,0.4791666666666667,0.40625,0.5833333333333334,0.5729166666666666,0.6875,0.6354166666666666,0.6354166666666666,0.4375,0.4895833333333333,0.3894736842105263,0.35789473684210527,0.5578947368421052,0.5473684210526316,0.4842105263157895,0.37894736842105264,0.47368421052631576,0.5894736842105263,0.5263157894736842,0.5368421052631579,0.3894736842105263,0.3473684210526316,0.4105263157894737,0.42105263157894735,0.3157894736842105,0.5473684210526316,0.7473684210526316,0.010526315789473684,0.010526315789473684
76,通用设备,0.33557046979865773,0.5033557046979866,0.6510067114093959,0.738255033557047,0.7181208053691275,0.7046979865771812,0.7315436241610739,0.5704697986577181,0.7449664429530202,0.5100671140939598,0.5570469798657718,0.40939597315436244,0.38926174496644295,0.40939597315436244,0.19463087248322147,0.1610738255033557,0.1476510067114094,0.19463087248322147,0.2214765100671141,0.18120805369127516,0.10738255033557047,0.09395973154362416,0.03355704697986577,0.08053691275167785,0.0738255033557047,0.1342281879194631,0.1476510067114094,0.1610738255033557,0.40268456375838924,0.35570469798657717,0.5033557046979866,0.35570469798657717,0.48322147651006714,0.5302013422818792,0.4161073825503356,0.44966442953020136,0.3825503355704698,0.5838926174496645,0.42953020134228187,0.6040268456375839,0.5234899328859061,0.49324324324324326,0.40939597315436244,0.3918918918918919,0.3310810810810811,0.2585034013605442,0.4217687074829932,0.4557823129251701,0.4489795918367347,0.40816326530612246,0.46258503401360546,0.564625850340136,0.4315068493150685,0.43243243243243246,0.3945578231292517,0.41216216216216217,0.36486486486486486,0.36486486486486486,0.2905405405405405,0.4161073825503356,0.6510067114093959,0.026845637583892617,0.013513513513513514
77,造纸印刷,0.4838709677419355,0.7419354838709677,0.8387096774193549,0.7741935483870968,0.7096774193548387,0.5483870967741935,0.5806451612903226,0.3870967741935484,0.7096774193548387,0.5161290322580645,0.7419354838709677,0.6129032258064516,0.3548387096774194,0.3548387096774194,0.22580645161290322,0.06451612903225806,0.16129032258064516,0.12903225806451613,0.0967741935483871,0.0967741935483871,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.16129032258064516,0.16129032258064516,0.12903225806451613,0.2903225806451613,0.2903225806451613,0.5161290322580645,0.3548387096774194,0.8064516129032258,0.8387096774193549,0.7419354838709677,0.8064516129032258,0.6774193548387096,0.8709677419354839,0.8064516129032258,0.8709677419354839,0.7096774193548387,0.6451612903225806,0.6129032258064516,0.6129032258064516,0.5806451612903226,0.5806451612903226,0.7096774193548387,0.8064516129032258,0.7741935483870968,0.5483870967741935,0.8709677419354839,0.8709677419354839,0.8387096774193549,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.6451612903225806,0.5483870967741935,0.5161290322580645,0.5806451612903226,0.9032258064516129,0.0,0.0
78,酿酒行业,0.21621621621621623,0.43243243243243246,0.4864864864864865,0.7027027027027027,0.7837837837837838,0.5135135135135135,0.43243243243243246,0.24324324324324326,0.7297297297297297,0.5405405405405406,0.7297297297297297,0.6216216216216216,0.5405405405405406,0.4864864864864865,0.2702702702702703,0.21621621621621623,0.1891891891891892,0.16216216216216217,0.1891891891891892,0.05405405405405406,0.16216216216216217,0.08108108108108109,0.16216216216216217,0.1891891891891892,0.13513513513513514,0.1891891891891892,0.1891891891891892,0.10810810810810811,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.21621621621621623,0.24324324324324326,0.21621621621621623,0.21621621621621623,0.1891891891891892,0.35135135135135137,0.32432432432432434,0.32432432432432434,0.16216216216216217,0.21621621621621623,0.1891891891891892,0.6216216216216216,0.5405405405405406,0.6756756756756757,0.7567567567567568,0.6756756756756757,0.7027027027027027,0.6756756756756757,0.7567567567567568,0.8108108108108109,0.918918918918919,0.918918918918919,0.9459459459459459,0.9459459459459459,0.9459459459459459,0.918918918918919,0.8108108108108109,0.7837837837837838,0.8108108108108109,0.0,0.0
79,采掘行业,0.65,0.85,0.95,0.95,1.0,1.0,0.9,0.9,0.85,0.85,0.8,0.7,0.65,0.65,0.7,0.7,0.65,0.75,0.75,0.7,0.55,0.05,0.0,0.0,0.0,0.1,0.1,0.2,0.5,0.55,0.4,0.2,0.65,0.75,0.6,0.8,0.8,0.8,0.75,0.9,0.8421052631578947,0.7368421052631579,0.631578947368421,0.7894736842105263,0.6842105263157895,0.6842105263157895,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.95,0.9473684210526315,0.7,0.55,0.65,0.55,0.6,0.65,0.55,0.7,0.75,0.1,0.05
80,钢铁行业,0.6222222222222222,0.7777777777777778,0.8888888888888888,0.8863636363636364,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.28888888888888886,0.8666666666666667,0.7777777777777778,0.9555555555555556,0.9555555555555556,0.6444444444444445,0.7111111111111111,0.2,0.4666666666666667,0.6666666666666666,0.7111111111111111,0.6888888888888889,0.6666666666666666,0.3111111111111111,0.022222222222222223,0.022222222222222223,0.17777777777777778,0.13333333333333333,0.4666666666666667,0.4888888888888889,0.6444444444444445,0.7777777777777778,0.5111111111111111,0.4222222222222222,0.4444444444444444,0.7333333333333333,0.8444444444444444,0.8,0.7777777777777778,0.7555555555555555,0.7333333333333333,0.5333333333333333,0.6888888888888889,0.4222222222222222,0.3111111111111111,0.3333333333333333,0.28888888888888886,0.3333333333333333,0.4666666666666667,0.7333333333333333,0.6888888888888889,0.7555555555555555,0.6,0.8222222222222222,0.8666666666666667,0.5555555555555556,0.4222222222222222,0.7555555555555555,0.8222222222222222,0.8,0.8,0.7777777777777778,0.8444444444444444,0.8888888888888888,0.0,0.0
81,铁路公路,0.3333333333333333,0.5666666666666667,0.6333333333333333,0.6,0.5666666666666667,0.5333333333333333,0.5333333333333333,0.2,0.8333333333333334,0.8333333333333334,0.9,0.8666666666666667,0.8333333333333334,0.8666666666666667,0.7333333333333333,0.7333333333333333,0.7,0.8,0.7333333333333333,0.7,0.5,0.2,0.03333333333333333,0.1,0.1,0.16666666666666666,0.26666666666666666,0.36666666666666664,0.6666666666666666,0.36666666666666664,0.5,0.4666666666666667,0.8,0.8333333333333334,0.8,0.8,0.8,0.8666666666666667,0.9,0.9,0.7,0.7333333333333333,0.7,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.8,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.7666666666666667,0.8333333333333334,0.8,0.7,0.8333333333333334,0.7666666666666667,0.9,0.8333333333333334,0.8333333333333334,0.8,0.7333333333333333,0.0,0.0
82,银行,0.09523809523809523,0.21428571428571427,0.35714285714285715,0.16666666666666666,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.2857142857142857,0.5,0.7857142857142857,0.8333333333333334,0.6190476190476191,0.6428571428571429,0.5,0.6666666666666666,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8095238095238095,0.5476190476190477,0.23809523809523808,0.35714285714285715,0.38095238095238093,0.3333333333333333,0.7857142857142857,0.9047619047619048,0.9523809523809523,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.7560975609756098,0.9024390243902439,0.95,0.975,0.925,0.9,0.825,0.875,0.6341463414634146,0.34146341463414637,0.34146341463414637,0.2926829268292683,0.36585365853658536,0.3170731707317073,0.34146341463414637,0.5609756097560976,0.5609756097560976,0.6585365853658537,0.21951219512195122,0.3902439024390244,0.4878048780487805,0.36585365853658536,0.3170731707317073,0.7073170731707317,0.8536585365853658,0.975609756097561,0.7317073170731707,0.8536585365853658,0.6585365853658537,0.5853658536585366,0.024390243902439025,0.025
83,非金属材料,0.55,0.7,0.9,0.95,0.95,0.85,0.8,0.8,0.9,0.75,0.75,0.75,0.65,0.65,0.4,0.3,0.15,0.25,0.25,0.1,0.2,0.15,0.1,0.15,0.1,0.1,0.05,0.1,0.2,0.25,0.25,0.2,0.2,0.25,0.2,0.15,0.2,0.2,0.2,0.4,0.55,0.35,0.3,0.2,0.3,0.3,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.47368421052631576,0.3157894736842105,0.3684210526315789,0.2631578947368421,0.5789473684210527,0.631578947368421,0.0,0.0
84,风电设备,0.21052631578947367,0.42105263157894735,0.631578947368421,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7894736842105263,0.5789473684210527,0.7368421052631579,0.47368421052631576,0.7894736842105263,0.6842105263157895,0.7894736842105263,0.5789473684210527,0.47368421052631576,0.3157894736842105,0.3157894736842105,0.5263157894736842,0.7894736842105263,0.7368421052631579,0.5789473684210527,0.5263157894736842,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.3157894736842105,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.47368421052631576,0.5789473684210527,0.47368421052631576,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.3684210526315789,0.0,0.0
85,食品饮料,0.3333333333333333,0.4166666666666667,0.4722222222222222,0.5092592592592593,0.48148148148148145,0.32407407407407407,0.2962962962962963,0.18518518518518517,0.4166666666666667,0.2962962962962963,0.37037037037037035,0.2222222222222222,0.21296296296296297,0.25,0.1574074074074074,0.16666666666666666,0.14814814814814814,0.19444444444444445,0.1588785046728972,0.09345794392523364,0.037383177570093455,0.037383177570093455,0.028037383177570093,0.056074766355140186,0.056074766355140186,0.10377358490566038,0.14150943396226415,0.22641509433962265,0.32075471698113206,0.2641509433962264,0.5047619047619047,0.5142857142857142,0.6666666666666666,0.7047619047619048,0.5238095238095238,0.6761904761904762,0.580952380952381,0.7619047619047619,0.8,0.8095238095238095,0.7238095238095238,0.6571428571428571,0.6095238095238096,0.6857142857142857,0.7142857142857143,0.5714285714285714,0.5523809523809524,0.6571428571428571,0.638095238095238,0.5238095238095238,0.5384615384615384,0.6571428571428571,0.6666666666666666,0.7523809523809524,0.7142857142857143,0.6761904761904762,0.6571428571428571,0.5333333333333333,0.38095238095238093,0.26666666666666666,0.3619047619047619,0.009523809523809525,0.0
